시간,TID,차량번호,차량군,주행거리(km),속도(km/h),배터리전압(V),배터리SOC(%),배터리온도(°C),배터리출력전류(A),시동상태,주차브레이크,위도,경도,GPS속도(km/h),모터온도(°C),냉각수온도(°C),인버터온도(°C),화물칸문,목표온도(°C),현재온도(°C),압축기레벨,팬듀티,제상모드,냉동모드,팩SOC(%),팩SOH(%),팩전압(V),팩방전전류(A),팩충전전류(A),셀최대전압(V),셀최소전압(V),셀최대온도(°C),셀최소온도(°C),절연저항(Ω),충전기연결상태
2025-05-06 17:53:56,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257569,127.039432,0,2.7,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,341.6,1,0,0,0,0,0,0,
2025-05-06 17:54:24,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039416,0,2.7,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,341.6,1,0,0,0,0,0,0,
2025-05-06 17:54:25,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039416,0,2.6,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,341.6,1,0,0,0,0,0,0,
2025-05-06 17:54:26,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039416,0,2.6,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.6,1,0,0,0,0,0,0,
2025-05-06 17:54:27,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039416,0,2.6,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:54:55,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257554,127.039413,0,2.6,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:54:56,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257554,127.039413,0,2.6,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:54:57,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257554,127.039413,0,2.6,999.9,2.3,000000,-20,2.4,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:54:58,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257554,127.039413,0,2.6,999.9,2.3,000000,-20,2.4,0,0,OFF,OFF,56,0,340.8,6.3,0,0,0,0,0,0,
2025-05-06 17:55:26,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039413,0,2.6,999.9,2.3,000000,-20,2.4,0,0,OFF,OFF,56,0,340.8,6.3,0,0,0,0,0,0,
2025-05-06 17:55:27,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039413,0,2.5,999.9,2.3,000000,-20,2.4,0,0,OFF,OFF,56,0,340.8,6.3,0,0,0,0,0,0,
2025-05-06 17:55:28,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039413,0,2.5,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,340.8,6.3,0,0,0,0,0,0,
2025-05-06 17:55:29,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039413,0,2.5,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,340.8,6.2,0,0,0,0,0,0,
2025-05-06 17:55:57,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257559,127.039414,0,2.5,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,340.8,6.2,0,0,0,0,0,0,
2025-05-06 17:55:58,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257559,127.039414,0,2.5,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,340.8,6.2,0,0,0,0,0,0,
2025-05-06 17:55:59,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257559,127.039414,0,2.5,999.9,2.3,000000,-20,-0.7,0,0,OFF,OFF,56,0,340.8,6.2,0,0,0,0,0,0,
2025-05-06 17:56:00,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257559,127.039414,0,2.5,999.9,2.3,000000,-20,-0.7,0,0,OFF,OFF,56,0,341.4,1.1,0,0,0,0,0,0,
2025-05-06 17:56:28,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039411,0,2.5,999.9,2.3,000000,-20,-0.7,0,0,OFF,OFF,56,0,341.4,1.1,0,0,0,0,0,0,
2025-05-06 17:56:29,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039411,0,2.5,999.9,2.3,000000,-20,-0.7,0,0,OFF,OFF,56,0,341.4,1.1,0,0,0,0,0,0,
2025-05-06 17:56:30,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039411,0,2.5,999.9,2.3,000000,-20,-0.6,0,0,OFF,OFF,56,0,341.4,1.1,0,0,0,0,0,0,
2025-05-06 17:56:31,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257557,127.039411,0,2.5,999.9,2.3,000000,-20,-0.6,0,0,OFF,OFF,56,0,341.8,1.1,0,0,0,0,0,0,
2025-05-06 17:56:59,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039409,0,2.5,999.9,2.3,000000,-20,-0.6,0,0,OFF,OFF,56,0,341.8,1.1,0,0,0,0,0,0,
2025-05-06 17:57:00,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.6,0,0,OFF,OFF,56,0,341.8,1.1,0,0,0,0,0,0,
2025-05-06 17:57:01,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.4,0,0,OFF,OFF,56,0,341.8,1.1,0,0,0,0,0,0,
2025-05-06 17:57:02,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.4,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:57:30,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.4,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:57:31,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.4,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:57:32,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.1,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:57:33,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.257556,127.039409,0,2.4,999.9,2.3,000000,-20,-0.1,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:58:01,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.4,,,,READY,ON,37.257556,127.039406,0,2.4,999.9,2.3,000000,-20,-0.1,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:58:02,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.4,,,,READY,OFF,37.257556,127.039406,0,2.4,999.9,2.6,000000,-20,-0.1,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:58:03,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.4,,,,READY,OFF,37.257556,127.039406,0,2.4,999.9,2.6,000000,-20,0,0,0,OFF,OFF,56,0,341.8,1,0,0,0,0,0,0,
2025-05-06 17:58:04,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.4,,,,READY,OFF,37.257556,127.039406,0,2.4,999.9,2.6,000000,-20,0,0,0,OFF,OFF,56,0,339.9,21.9,0,0,0,0,0,0,
2025-05-06 17:58:32,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.4,,,,READY,OFF,37.257555,127.039405,0,2.4,999.9,2.6,000000,-20,0,0,0,OFF,OFF,56,0,339.9,21.9,0,0,0,0,0,0,
2025-05-06 17:58:33,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.4,,,,READY,OFF,37.257555,127.039405,0,2.6,999.9,2.7,000000,-20,0,0,0,OFF,OFF,56,0,339.9,21.9,0,0,0,0,0,0,
2025-05-06 17:58:34,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.4,,,,READY,OFF,37.257555,127.039405,0,2.6,999.9,2.7,000000,-20,0.4,0,0,OFF,OFF,56,0,339.9,21.9,0,0,0,0,0,0,
2025-05-06 17:58:35,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.4,,,,READY,OFF,37.257555,127.039405,0,2.6,999.9,2.7,000000,-20,0.4,0,0,OFF,OFF,56,0,342.4,-12.9,0,0,0,0,0,0,
2025-05-06 17:59:03,HJLGC0059RD504141,전북91사4698,컬리/H,0,37,13.3,,,,READY,OFF,37.257467,127.038486,10.5,2.6,999.9,2.7,000000,-20,0.4,0,0,OFF,OFF,56,0,342.4,-12.9,0,0,0,0,0,0,
2025-05-06 17:59:04,HJLGC0059RD504141,전북91사4698,컬리/H,0,37,13.3,,,,READY,OFF,37.257467,127.038486,10.5,2.9,999.9,3.1,000000,-20,0.4,0,0,OFF,OFF,56,0,342.4,-12.9,0,0,0,0,0,0,
2025-05-06 17:59:05,HJLGC0059RD504141,전북91사4698,컬리/H,0,37,13.3,,,,READY,OFF,37.257467,127.038486,10.5,2.9,999.9,3.1,000000,-20,0.7,0,0,OFF,OFF,56,0,342.4,-12.9,0,0,0,0,0,0,
2025-05-06 17:59:06,HJLGC0059RD504141,전북91사4698,컬리/H,0,37,13.3,,,,READY,OFF,37.257467,127.038486,10.5,2.9,999.9,3.1,000000,-20,0.7,0,0,OFF,OFF,56,0,331.1,94.4,0,0,0,0,0,0,
2025-05-06 17:59:34,HJLGC0059RD504141,전북91사4698,컬리/H,0,39,13.4,,,,READY,OFF,37.257866,127.037353,18.6,2.9,999.9,3.1,000000,-20,0.7,0,0,OFF,OFF,56,0,331.1,94.4,0,0,0,0,0,0,
2025-05-06 17:59:35,HJLGC0059RD504141,전북91사4698,컬리/H,0,39,13.4,,,,READY,OFF,37.257866,127.037353,18.6,3.2,999.9,2.6,000000,-20,0.7,0,0,OFF,OFF,56,0,331.1,94.4,0,0,0,0,0,0,
2025-05-06 17:59:36,HJLGC0059RD504141,전북91사4698,컬리/H,0,39,13.4,,,,READY,OFF,37.257866,127.037353,18.6,3.2,999.9,2.6,000000,-20,1,0,0,OFF,OFF,56,0,331.1,94.4,0,0,0,0,0,0,
2025-05-06 17:59:37,HJLGC0059RD504141,전북91사4698,컬리/H,0,39,13.4,,,,READY,OFF,37.257866,127.037353,18.6,3.2,999.9,2.6,000000,-20,1,0,0,OFF,OFF,56,0,344.7,-46.2,0,0,0,0,0,0,
2025-05-06 18:00:05,HJLGC0059RD504141,전북91사4698,컬리/H,0,1,13.4,,,,READY,OFF,37.259686,127.039601,21.9,3.2,999.9,2.6,000000,-20,1,0,0,OFF,OFF,56,0,344.7,-46.2,0,0,0,0,0,0,
2025-05-06 18:00:06,HJLGC0059RD504141,전북91사4698,컬리/H,0,1,13.4,,,,READY,OFF,37.259686,127.039601,21.9,3.3,999.9,2.3,000000,-20,1,0,0,OFF,OFF,56,0,344.7,-46.2,0,0,0,0,0,0,
2025-05-06 18:00:07,HJLGC0059RD504141,전북91사4698,컬리/H,0,1,13.4,,,,READY,OFF,37.259686,127.039601,21.9,3.3,999.9,2.3,000000,-20,1.3,0,0,OFF,OFF,56,0,344.7,-46.2,0,0,0,0,0,0,
2025-05-06 18:00:08,HJLGC0059RD504141,전북91사4698,컬리/H,0,1,13.4,,,,READY,OFF,37.259686,127.039601,21.9,3.3,999.9,2.3,000000,-20,1.3,0,0,OFF,OFF,56,0,340.5,11.4,0,0,0,0,0,0,
2025-05-06 18:00:36,HJLGC0059RD504141,전북91사4698,컬리/H,0,21,13.4,,,,READY,OFF,37.259354,127.041115,0,3.3,999.9,2.3,000000,-20,1.3,0,0,OFF,OFF,56,0,340.5,11.4,0,0,0,0,0,0,
2025-05-06 18:00:37,HJLGC0059RD504141,전북91사4698,컬리/H,0,21,13.4,,,,READY,OFF,37.259354,127.041115,0,3.3,999.9,2.7,000000,-20,1.3,0,0,OFF,OFF,56,0,340.5,11.4,0,0,0,0,0,0,
2025-05-06 18:00:38,HJLGC0059RD504141,전북91사4698,컬리/H,0,21,13.4,,,,READY,OFF,37.259354,127.041115,0,3.3,999.9,2.7,000000,-20,1.6,0,0,OFF,OFF,56,0,340.5,11.4,0,0,0,0,0,0,
2025-05-06 18:00:39,HJLGC0059RD504141,전북91사4698,컬리/H,0,21,13.4,,,,READY,OFF,37.259354,127.041115,0,3.3,999.9,2.7,000000,-20,1.6,0,0,OFF,OFF,56,0,341,-6.3,0,0,0,0,0,0,
2025-05-06 18:01:07,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,OFF,37.260143,127.042157,13,3.3,999.9,2.7,000000,-20,1.6,0,0,OFF,OFF,56,0,341,-6.3,0,0,0,0,0,0,
2025-05-06 18:01:08,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.260143,127.042157,13,3.3,999.9,2.3,000000,-20,1.6,0,0,OFF,OFF,56,0,341,-6.3,0,0,0,0,0,0,
2025-05-06 18:01:09,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.260143,127.042157,13,3.3,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341,-6.3,0,0,0,0,0,0,
2025-05-06 18:01:10,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.260143,127.042157,13,3.3,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:01:38,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260173,127.042317,0,3.3,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:01:39,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260173,127.042317,0,3.1,999.9,2.3,000000,-20,1.9,0,0,OFF,OFF,56,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:01:40,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260173,127.042317,0,3.1,999.9,2.3,000000,-20,3.1,0,0,OFF,OFF,56,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:01:41,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260173,127.042317,0,3.1,999.9,2.3,000000,-20,3.1,0,0,OFF,OFF,56,0,341,5.2,0,0,0,0,0,0,
2025-05-06 18:02:09,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260176,127.042317,0,3.1,999.9,2.3,000000,-20,3.1,0,0,OFF,OFF,56,0,341,5.2,0,0,0,0,0,0,
2025-05-06 18:02:10,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260176,127.042317,0,2.9,999.9,2.3,000000,-20,3.1,0,0,OFF,OFF,56,0,341,5.2,0,0,0,0,0,0,
2025-05-06 18:02:11,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260176,127.042317,0,2.9,999.9,2.3,000000,-20,3,0,0,OFF,OFF,56,0,341,5.2,0,0,0,0,0,0,
2025-05-06 18:02:12,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260176,127.042317,0,2.9,999.9,2.3,000000,-20,3,0,0,OFF,OFF,56,0,340.7,6.3,0,0,0,0,0,0,
2025-05-06 18:02:40,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.3,,,,READY,ON,37.260184,127.042317,0,2.9,999.9,2.3,000000,-20,3,0,0,OFF,OFF,56,0,340.7,6.3,0,0,0,0,0,0,
2025-05-06 18:02:41,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.3,,,,READY,OFF,37.260184,127.042317,0,2.8,999.9,2.7,000000,-20,3,0,0,OFF,OFF,56,0,340.7,6.3,0,0,0,0,0,0,
2025-05-06 18:02:42,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.3,,,,READY,OFF,37.260184,127.042317,0,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,56,0,340.7,6.3,0,0,0,0,0,0,
2025-05-06 18:02:43,HJLGC0059RD504141,전북91사4698,컬리/H,0,4,13.3,,,,READY,OFF,37.260184,127.042317,0,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,56,0,339.1,23.5,0,0,0,0,0,0,
2025-05-06 18:03:11,HJLGC0059RD504141,전북91사4698,컬리/H,0,19,13.4,,,,READY,OFF,37.260187,127.042316,0.4,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,56,0,339.1,23.5,0,0,0,0,0,0,
2025-05-06 18:03:14,HJLGC0059RD504141,전북91사4698,컬리/H,0,19,13.4,,,,READY,OFF,37.260187,127.042316,0.4,3,999.9,2.9,000000,-20,0.8,0,0,OFF,OFF,56,0,339.1,23.5,0,0,0,0,0,0,
2025-05-06 18:03:15,HJLGC0059RD504141,전북91사4698,컬리/H,0,19,13.4,,,,READY,OFF,37.260187,127.042316,0.4,3,999.9,2.9,000000,-20,-0.7,0,0,OFF,OFF,56,0,339.1,23.5,0,0,0,0,0,0,
2025-05-06 18:03:16,HJLGC0059RD504141,전북91사4698,컬리/H,0,19,13.4,,,,READY,OFF,37.260187,127.042316,0.4,3,999.9,2.9,000000,-20,-0.7,0,0,OFF,OFF,55,0,334.4,64.4,0,0,0,0,0,0,
2025-05-06 18:03:42,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,OFF,37.261134,127.041931,9.8,3,999.9,2.9,000000,-20,-0.7,0,0,OFF,OFF,55,0,334.4,64.4,0,0,0,0,0,0,
2025-05-06 18:03:43,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261134,127.041931,9.8,3.1,999.9,2.3,000000,-20,-0.7,0,0,OFF,OFF,55,0,334.4,64.4,0,0,0,0,0,0,
2025-05-06 18:03:44,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261134,127.041931,9.8,3.1,999.9,2.3,000000,-20,-0.5,0,0,OFF,OFF,55,0,334.4,64.4,0,0,0,0,0,0,
2025-05-06 18:03:45,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261134,127.041931,9.8,3.1,999.9,2.3,000000,-20,-0.5,0,0,OFF,OFF,55,0,341.1,1,0,0,0,0,0,0,
2025-05-06 18:04:13,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261177,127.041557,0,3.1,999.9,2.3,000000,-20,-0.5,0,0,OFF,OFF,55,0,341.1,1,0,0,0,0,0,0,
2025-05-06 18:04:14,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261177,127.041557,0,2.9,999.9,2.3,000000,-20,-0.5,0,0,OFF,OFF,55,0,341.1,1,0,0,0,0,0,0,
2025-05-06 18:04:15,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261177,127.041557,0,2.9,999.9,2.3,000000,-20,0,0,0,OFF,OFF,55,0,341.1,1,0,0,0,0,0,0,
2025-05-06 18:04:16,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261177,127.041557,0,2.9,999.9,2.3,000000,-20,0,0,0,OFF,OFF,55,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:04:44,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261183,127.041557,0,2.9,999.9,2.3,000000,-20,0,0,0,OFF,OFF,55,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:04:45,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261183,127.041557,0,2.8,999.9,2.3,000000,-20,0,0,0,OFF,OFF,55,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:04:46,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261183,127.041557,0,2.8,999.9,2.3,000000,-20,0.1,0,0,OFF,OFF,55,0,341.3,1,0,0,0,0,0,0,
2025-05-06 18:04:47,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261183,127.041557,0,2.8,999.9,2.3,000000,-20,0.1,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:15,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261189,127.041556,0,2.8,999.9,2.3,000000,-20,0.1,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:16,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261189,127.041556,0,2.7,999.9,2.3,000000,-20,0.1,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:17,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261189,127.041556,0,2.7,999.9,2.3,000000,-20,0.3,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:18,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261189,127.041556,0,2.7,999.9,2.3,000000,-20,0.3,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:46,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261194,127.041554,0,2.7,999.9,2.3,000000,-20,0.3,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:47,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261194,127.041554,0,2.6,999.9,2.4,000000,-20,0.3,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:48,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261194,127.041554,0,2.6,999.9,2.4,000000,-20,0.6,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:05:49,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261194,127.041554,0,2.6,999.9,2.4,000000,-20,0.6,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:06:17,HJLGC0059RD504141,전북91사4698,컬리/H,0,20,13.4,,,,READY,ON,37.261199,127.041555,0,2.6,999.9,2.4,000000,-20,0.6,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:06:18,HJLGC0059RD504141,전북91사4698,컬리/H,0,20,13.4,,,,READY,OFF,37.261199,127.041555,0,2.6,999.9,2.9,000000,-20,0.6,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:06:19,HJLGC0059RD504141,전북91사4698,컬리/H,0,20,13.4,,,,READY,OFF,37.261199,127.041555,0,2.6,999.9,2.9,000000,-20,0.9,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:06:20,HJLGC0059RD504141,전북91사4698,컬리/H,0,20,13.4,,,,READY,OFF,37.261199,127.041555,0,2.6,999.9,2.9,000000,-20,0.9,0,0,OFF,OFF,55,0,341.1,-1.7,0,0,0,0,0,0,
2025-05-06 18:06:48,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,OFF,37.261209,127.041746,8.3,2.6,999.9,2.9,000000,-20,0.9,0,0,OFF,OFF,55,0,341.1,-1.7,0,0,0,0,0,0,
2025-05-06 18:06:49,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261209,127.041746,8.3,2.7,999.9,2.4,000000,-20,0.9,0,0,OFF,OFF,55,0,341.1,-1.7,0,0,0,0,0,0,
2025-05-06 18:06:50,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261209,127.041746,8.3,2.7,999.9,2.4,000000,-20,1.2,0,0,OFF,OFF,55,0,341.1,-1.7,0,0,0,0,0,0,
2025-05-06 18:06:51,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261209,127.041746,8.3,2.7,999.9,2.4,000000,-20,1.2,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:07:19,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261107,127.042191,0,2.7,999.9,2.4,000000,-20,1.2,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:07:20,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261107,127.042191,0,2.6,999.9,2.4,000000,-20,1.2,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:07:21,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261107,127.042191,0,2.6,999.9,2.4,000000,-20,1.8,0,0,OFF,OFF,55,0,341.4,1,0,0,0,0,0,0,
2025-05-06 18:07:22,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.261107,127.042191,0,2.6,999.9,2.4,000000,-20,1.8,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:07:50,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261119,127.042189,0,2.6,999.9,2.4,000000,-20,1.8,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:07:51,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261119,127.042189,0,2.6,999.9,2.4,000000,-20,1.8,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:07:52,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261119,127.042189,0,2.6,999.9,2.4,000000,-20,2,0,0,OFF,OFF,55,0,341.6,1,0,0,0,0,0,0,
2025-05-06 18:07:53,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261119,127.042189,0,2.6,999.9,2.4,000000,-20,2,0,0,OFF,OFF,55,0,341.1,4.5,0,0,0,0,0,0,
